Action_0,Old0,Old1,Old2,Observation_0,Observation_1,Observation_2,Done,Reward
-3.8994865,-0.9134935,0.40685332,0.040928565,-0.91442823,0.40474814,0.04606856,False,-7.4166417
-1.7150577,-0.91442823,0.40474814,0.04606856,-0.91628784,0.4005204,0.092371024,False,-7.428174
-8.27276,-0.91628784,0.4005204,0.092371024,-0.9181356,0.3962664,0.09276134,False,-7.4550653
-4.9435124,-0.9181356,0.3962664,0.09276134,-0.9199087,0.39213264,0.089961134,False,-7.4804144
-0.5881834,-0.9199087,0.39213264,0.089961134,-0.92560816,0.3784832,0.2958331,False,-7.5013256
-1.3299997,-0.92560816,0.3784832,0.2958331,-0.93263537,0.36082023,0.38019556,False,-7.5919275
-1.4603765,-0.93263537,0.36082023,0.38019556,-0.9402067,0.34060434,0.43175426,False,-7.7030416
-2.3721087,-0.9402067,0.34060434,0.43175426,-0.94662434,0.32233897,0.3872075,False,-7.829263
-4.593776,-0.94662434,0.32233897,0.3872075,-0.95179784,0.30672598,0.32896173,False,-7.9341755
-1.6719728,-0.95179784,0.30672598,0.32896173,-0.9564114,0.29202253,0.3082103,False,-8.021619
-2.723095,-0.9564114,0.29202253,0.3082103,-0.95966744,0.28113776,0.2272272,False,-8.108957
-2.6510565,-0.95966744,0.28113776,0.2272272,-0.9615855,0.27450547,0.13808051,False,-8.169403
-1.3766968,-0.9615855,0.27450547,0.13808051,-0.9634494,0.2678904,0.13745506,False,-8.203531
-1.6652043,-0.9634494,0.2678904,0.13745506,-0.9646266,0.2636201,0.0885922,False,-8.243802
-3.6130853,-0.9646266,0.2636201,0.0885922,-0.9644458,0.26428056,-0.013692722,False,-8.269372
-3.0559716,-0.9644458,0.26428056,-0.013692722,-0.9629038,0.26984483,-0.11548231,False,-8.264669
-1.5384756,-0.9629038,0.26984483,-0.11548231,-0.9609378,0.2767645,-0.14387004,False,-8.231194
-1.5398216,-0.9609378,0.2767645,-0.14387004,-0.9585895,0.28479153,-0.1672699,False,-8.190718
-2.7550511,-0.9585895,0.28479153,-0.1672699,-0.9549002,0.29692692,-0.25367624,False,-8.145286
-2.701071,-0.9549002,0.29692692,-0.25367624,-0.9498558,0.3126883,-0.33098105,False,-8.0767145
-1.8572421,-0.9498558,0.3126883,-0.33098105,-0.9438254,0.3304445,-0.37505114,False,-7.9869547
-1.7225667,-0.9438254,0.3304445,-0.37505114,-0.93727934,0.3485791,-0.38560277,False,-7.88404
-3.324969,-0.93727934,0.3485791,-0.38560277,-0.9296763,0.36837754,-0.42416844,False,-7.7780905
-1.5215559,-0.9296763,0.36837754,-0.42416844,-0.9225846,0.38579485,-0.3761187,False,-7.661823
-6.3848014,-0.9225846,0.38579485,-0.3761187,-0.9149518,0.40356308,-0.38677254,False,-7.556047
-4.583629,-0.9149518,0.40356308,-0.38677254,-0.9070331,0.4210593,-0.38410023,False,-7.4510446
-2.140287,-0.9070331,0.4210593,-0.38410023,-0.8991259,0.4376902,-0.36830574,False,-7.346494
-5.846934,-0.8991259,0.4376902,-0.36830574,-0.8915547,0.45291302,-0.3400381,False,-7.2459445
-3.1020253,-0.8915547,0.45291302,-0.3400381,-0.88465273,0.46625057,-0.30035332,False,-7.1528087
-6.601434,-0.88465273,0.46625057,-0.30035332,-0.8787398,0.47730118,-0.2506654,False,-7.0702524
-1.1977644,-0.8787398,0.47730118,-0.2506654,-0.87700725,0.48047715,-0.07235417,False,-6.998516
-2.7636485,-0.87700725,0.48047715,-0.07235417,-0.8767189,0.48100317,-0.01199631,False,-6.976204
-2.7578502,-0.8767189,0.48100317,-0.01199631,-0.8778889,0.4788644,0.04875606,False,-6.9725275
-3.2786252,-0.8778889,0.4788644,0.04875606,-0.88045967,0.4741211,0.107904375,False,-6.985629
-4.1508446,-0.88045967,0.4741211,0.107904375,-0.88430595,0.4669079,0.1634952,False,-7.015094
-5.6322494,-0.88430595,0.4669079,0.1634952,-0.8892437,0.4574337,0.21367611,False,-7.0599575
-2.9511886,-0.8892437,0.4574337,0.21367611,-0.89504266,0.44598052,0.2567514,False,-7.118711
-4.595775,-0.89504266,0.44598052,0.2567514,-0.9014419,0.43290016,0.2912368,False,-7.1893663
-5.5877485,-0.9014419,0.43290016,0.2912368,-0.9081671,0.41860786,0.31591192,False,-7.269499
-5.522871,-0.9081671,0.41860786,0.31591192,-0.9149475,0.40357292,0.3298678,False,-7.3563504
-3.335813,-0.9149475,0.40357292,0.3298678,-0.921531,0.3883047,0.3325475,False,-7.446907
-2.5084298,-0.921531,0.3883047,0.3325475,-0.9276962,0.37333593,0.323776,False,-7.5380187
-2.4978423,-0.9276962,0.37333593,0.323776,-0.93325955,0.35920268,0.30377796,False,-7.626512
-3.8826928,-0.93325955,0.35920268,0.30377796,-0.9380787,0.3464222,0.27317998,False,-7.7092986
-1.8635825,-0.9380787,0.3464222,0.27317998,-0.9423934,0.3345065,0.25345924,False,-7.782977
-3.6315837,-0.9423934,0.3345065,0.25345924,-0.94576186,0.32486084,0.20433913,False,-7.8532867
-2.2763956,-0.94576186,0.32486084,0.20433913,-0.94813967,0.31785402,0.14798474,False,-7.9083695
-5.9704523,-0.94813967,0.31785402,0.14798474,-0.94950354,0.31375632,0.08637526,False,-7.9480324
-2.9543867,-0.94950354,0.31375632,0.08637526,-0.9498433,0.31272632,0.021692485,False,-7.9709487
-6.6082926,-0.9498433,0.31272632,0.021692485,-0.9491567,0.31480405,-0.04376279,False,-7.9763713
-3.1903179,-0.9491567,0.31480405,-0.04376279,-0.9474484,0.31990877,-0.10765976,False,-7.9641666
-2.93276,-0.9474484,0.31990877,-0.10765976,-0.9447322,0.3278431,-0.16772817,False,-7.934786
-4.885788,-0.9447322,0.3278431,-0.16772817,-0.94103765,0.33830184,-0.22184585,False,-7.8892803
-1.9926057,-0.94103765,0.33830184,-0.22184585,-0.9364374,0.35083464,-0.26701033,False,-7.8291974
-2.992624,-0.9364374,0.35083464,-0.26701033,-0.9309989,0.365022,-0.30388436,False,-7.7569447
-2.7176945,-0.9309989,0.365022,-0.30388436,-0.9248473,0.3803386,-0.33011785,False,-7.674704
-3.6597607,-0.9248473,0.3803386,-0.33011785,-0.9181519,0.39622855,-0.3448639,False,-7.5852666
-2.5331044,-0.9181519,0.39622855,-0.3448639,-0.9111253,0.4121295,-0.3476925,False,-7.491674
-0.81379676,-0.9111253,0.4121295,-0.3476925,-0.9077852,0.41943544,-0.16066487,False,-7.393769
-4.039696,-0.9077852,0.41943544,-0.16066487,-0.90469724,0.42605504,-0.14608829,False,-7.3440113
-1.3947458,-0.90469724,0.42605504,-0.14608829,-0.90393406,0.42767188,-0.035758875,False,-7.3019924
-1.8206336,-0.90393406,0.42767188,-0.035758875,-0.9041884,0.4271339,0.011899997,False,-7.291697
-1.112679,-0.9041884,0.4271339,0.011899997,-0.90768874,0.4196441,0.16534856,False,-7.2927203
-1.6330503,-0.90768874,0.4196441,0.16534856,-0.91255933,0.40894437,0.2351241,False,-7.341586
-3.097299,-0.91255933,0.40894437,0.2351241,-0.9174373,0.3978804,0.24183239,False,-7.4095373
-3.5058873,-0.9174373,0.3978804,0.24183239,-0.92215043,0.3868315,0.24024269,False,-7.475789
-6.5823784,-0.92215043,0.3868315,0.24024269,-0.9265448,0.37618452,0.23036632,False,-7.5414996
-2.1514473,-0.9265448,0.37618452,0.23036632,-0.9304894,0.36631882,0.21250471,False,-7.6043897
-1.0970044,-0.9304894,0.36631882,0.21250471,-0.9362785,0.35125858,0.32269317,False,-7.6594777
-0.5758929,-0.9362785,0.35125858,0.32269317,-0.94476247,0.32775593,0.49975318,False,-7.754041
-2.996103,-0.94476247,0.32775593,0.49975318,-0.9518293,0.30662838,0.4455701,False,-7.9119587
-2.407366,-0.9518293,0.30662838,0.4455701,-0.9574188,0.28870276,0.3755414,False,-8.032435
-2.678084,-0.9574188,0.28870276,0.3755414,-0.9615326,0.27469093,0.29206845,False,-8.133313
-4.0529246,-0.9615326,0.27469093,0.29206845,-0.96420604,0.2651542,0.19808663,False,-8.211157
-2.4076302,-0.96420604,0.2651542,0.19808663,-0.96548,0.2604771,0.0969523,False,-8.263367
-2.2780657,-0.96548,0.2604771,0.0969523,-0.9653798,0.26084837,-0.0076898783,False,-8.288263
-1.4129089,-0.9653798,0.26084837,-0.0076898783,-0.9650662,0.26200616,-0.023989925,False,-8.283111
-1.1691793,-0.9650662,0.26200616,-0.023989925,-0.9650287,0.2621442,-0.0028622001,False,-8.275632
-1.454328,-0.9650287,0.2621442,-0.0028622001,-0.96470815,0.26332155,-0.024403224,False,-8.275501
-1.2415881,-0.96470815,0.26332155,-0.024403224,-0.96453476,0.26395586,-0.013150284,False,-8.267967
-1.8146226,-0.96453476,0.26395586,-0.013150284,-0.9633724,0.26816717,-0.08737677,False,-8.265896
-0.44310296,-0.9633724,0.26816717,-0.08737677,-0.9640037,0.26588884,0.047283158,False,-8.238449
-1.8797108,-0.9640037,0.26588884,0.047283158,-0.96353346,0.26758784,-0.03525684,False,-8.254822
-0.89748335,-0.96353346,0.26758784,-0.03525684,-0.9639446,0.26610306,0.030811548,False,-8.241871
1.1561925,-0.9639446,0.26610306,0.030811548,-0.9691206,0.24658717,0.40381774,False,-8.251222
-3.322768,-0.9691206,0.24658717,0.40381774,-0.9725797,0.23256989,0.2887581,False,-8.386489
-1.8283784,-0.9725797,0.23256989,0.2887581,-0.97473323,0.22337228,0.18892875,False,-8.461594
0.38506067,-0.97473323,0.22337228,0.18892875,-0.97915006,0.20313817,0.41421705,False,-8.50864
-2.3958144,-0.97915006,0.20313817,0.41421705,-0.9817706,0.19006987,0.2665707,False,-8.647308
-1.0548332,-0.9817706,0.19006987,0.2665707,-0.98407763,0.17773905,0.25089812,False,-8.71284
-2.1262655,-0.98407763,0.17773905,0.25089812,-0.98481727,0.17359428,0.08420241,False,-8.789096
-0.7188197,-0.98481727,0.17359428,0.08420241,-0.98572826,0.1683441,0.10657517,False,-8.804995
-1.5364773,-0.98572826,0.1683441,0.10657517,-0.9857482,0.16822776,0.0023616329,False,-8.838913
-1.1066583,-0.9857482,0.16822776,0.0023616329,-0.9854313,0.17007402,-0.037466288,False,-8.837345
-1.9756235,-0.9854313,0.17007402,-0.037466288,-0.983625,0.18022735,-0.20625429,False,-8.829031
-0.38826275,-0.983625,0.18022735,-0.20625429,-0.98243904,0.1865838,-0.12932318,False,-8.768226
-1.3453572,-0.98243904,0.1865838,-0.12932318,-0.98061055,0.19596666,-0.19118892,False,-8.729062
-1.4663427,-0.98061055,0.19596666,-0.19118892,-0.97793674,0.20890124,-0.2641653,False,-8.675
-3.634524,-0.97793674,0.20890124,-0.2641653,-0.9734778,0.2287815,-0.40748936,False,-8.602566
-0.710939,-0.9734778,0.2287815,-0.40748936,-0.9694168,0.24542016,-0.34254408,False,-8.489674
-0.829592,-0.9694168,0.24542016,-0.34254408,-0.96584827,0.25910836,-0.28291777,False,-8.385574
-3.1454086,-0.96584827,0.25910836,-0.28291777,-0.960632,0.27782395,-0.3885865,False,-8.30349
-0.47747242,-0.960632,0.27782395,-0.3885865,-0.95705754,0.28989798,-0.2518394,False,-8.195298
-2.596696,-0.95705754,0.28989798,-0.2518394,-0.9520767,0.30585945,-0.3344159,False,-8.118441
-5.1959105,-0.9520767,0.30585945,-0.3344159,-0.9456879,0.32507595,-0.40502134,False,-8.028338
-4.6711426,-0.9456879,0.32507595,-0.40502134,-0.93794066,0.3467959,-0.4612144,False,-7.919317
-0.96925163,-0.93794066,0.3467959,-0.4612144,-0.93179184,0.362993,-0.34650522,False,-7.7920303
-2.1030674,-0.93179184,0.362993,-0.34650522,-0.92483646,0.38036504,-0.3742605,False,-7.6895423
-4.0817,-0.92483646,0.38036504,-0.3742605,-0.91726416,0.39827934,-0.3889867,False,-7.588218
-5.947111,-0.91726416,0.39827934,-0.3889867,-0.9093181,0.41610172,-0.3902772,False,-7.482695
-5.5012746,-0.9093181,0.41610172,-0.3902772,-0.9012875,0.43322146,-0.37820092,False,-7.3765564
-6.516782,-0.9012875,0.43322146,-0.37820092,-0.8934948,0.44907355,-0.3532848,False,-7.2733994
-1.3280962,-0.8934948,0.44907355,-0.3532848,-0.8885999,0.45868325,-0.21569407,False,-7.1744957
-2.5087473,-0.8885999,0.45868325,-0.21569407,-0.8846298,0.46629402,-0.17168161,False,-7.1113033
-3.5637121,-0.8846298,0.46629402,-0.17168161,0.51320815,0.8582642,0.68094754,True,-7.0639176
-4.866029,0.51320815,0.8582642,0.68094754,0.46858314,0.8834194,1.0246457,False,-1.1151406
-3.6148636,0.46858314,0.8834194,1.0246457,0.40623114,0.9137704,1.3872102,False,-1.2821174
-3.3895283,0.40623114,0.9137704,1.3872102,0.32375816,0.9461399,1.7725381,False,-1.5246242
-4.440925,0.32375816,0.9461399,1.7725381,0.21880706,0.97576815,2.182143,False,-1.8585126
-5.387494,0.21880706,0.97576815,2.182143,0.08977228,0.9959623,2.613969,False,-2.3032274
-4.224223,0.08977228,0.9959623,2.613969,-0.06311182,0.99800646,3.0609407,False,-2.880357
-2.5568743,-0.06311182,0.99800646,3.0609407,-0.23636784,0.97166365,3.5094457,False,-3.6107285
-6.3401527,-0.23636784,0.97166365,3.5094457,-0.42189604,0.9066442,3.9381933,False,-4.50963
-4.045009,-0.42189604,0.9066442,3.9381933,-0.60633564,0.7952089,4.3181763,False,-5.5803037
-4.904213,-0.60633564,0.7952089,4.3181763,-0.7721219,0.6354745,4.614583,False,-6.8070183
-1.9603223,-0.7721219,0.6354745,4.614583,-0.9009832,0.43385395,4.7971406,False,-8.150342
-1.0026582,-0.9009832,0.43385395,4.7971406,-0.98003495,0.19882537,4.972132,False,-9.5535755
-0.27659285,-0.98003495,0.19882537,4.972132,-0.9985516,-0.05380281,5.0797625,False,-11.124315
-0.3930006,-0.9985516,-0.05380281,5.0797625,-0.9544898,-0.2982434,4.98046,False,-12.11484
1.103233,-0.9544898,-0.2982434,4.98046,-0.8530652,-0.5218044,4.9222627,False,-10.540166
3.4880161,-0.8530652,-0.5218044,4.9222627,-0.70348275,-0.7107123,4.8309093,False,-9.148585
2.4895663,-0.70348275,-0.7107123,4.8309093,-0.5230215,-0.8523195,4.597875,False,-7.865358
1.0319948,-0.5230215,-0.8523195,4.597875,-0.3379335,-0.94117,4.113435,False,-6.6145506
3.8170218,-0.3379335,-0.94117,4.113435,-0.15866885,-0.98733187,3.7075572,False,-5.3652406
5.9922028,-0.15866885,-0.98733187,3.7075572,0.0040106787,-0.99999195,3.2670584,False,-4.371979
4.0559464,0.0040106787,-0.99999195,3.2670584,0.14435795,-0.98952556,2.8170645,False,-3.5261855
2.1115904,0.14435795,-0.98952556,2.8170645,0.26056743,-0.96545565,2.3749204,False,-2.8308678
3.1353512,0.26056743,-0.96545565,2.3749204,0.3533514,-0.93549067,1.9508287,False,-2.2767608
5.3068,0.3533514,-0.93549067,1.9508287,0.42468324,-0.905342,1.5492107,False,-1.8478155
4.2789483,0.42468324,-0.905342,1.5492107,0.47689813,-0.8789586,1.1702042,False,-1.5258465
4.152806,0.47689813,-0.8789586,1.1702042,0.5121375,-0.85890347,0.8109852,False,-1.2937145
5.122635,0.5121375,-0.85890347,0.8109852,0.53204316,-0.84671724,0.46680763,False,-1.1371173
3.5392814,0.53204316,-0.84671724,0.46680763,0.5376102,-0.84319353,0.13176969,False,-1.0454565
5.4930444,0.5376102,-0.84319353,0.13176969,0.529125,-0.84854394,-0.20062548,False,-1.0121385
6.144477,0.529125,-0.84854394,-0.20062548,0.50615215,-0.8624442,-0.53703344,False,-1.0346555
5.2848525,0.50615215,-0.8624442,-0.53703344,0.46755615,-0.8839634,-0.88386667,False,-1.1146055
3.917967,0.46755615,-0.8839634,-0.88386667,0.41157535,-0.91137576,-1.2468393,False,-1.2577691
6.511734,0.41157535,-0.91137576,-1.2468393,0.33599675,-0.9418632,-1.6303711,False,-1.4741851
5.711659,0.33599675,-0.9418632,-1.6303711,0.23850362,-0.97114164,-2.0367684,False,-1.7781227
1.8564644,0.23850362,-0.97114164,-2.0367684,0.11622851,-0.9932225,-2.486655,False,-2.1871135
5.7777457,0.11622851,-0.9932225,-2.486655,-0.030082444,-0.9995474,-2.931572,False,-2.737348
5.8122787,-0.030082444,-0.9995474,-2.931572,-0.19783486,-0.98023534,-3.3812325,False,-3.4262402
7.254693,-0.19783486,-0.98023534,-3.3812325,-0.38015962,-0.9249209,-3.816409,False,-4.27998
5.380113,-0.38015962,-0.9249209,-3.816409,-0.56503356,-0.82506794,-4.2100997,False,-5.305098
5.4804864,-0.56503356,-0.82506794,-4.2100997,-0.7358485,-0.67714626,-4.5289006,False,-6.49091
4.2918525,-0.7358485,-0.67714626,-4.5289006,-0.874186,-0.48559123,-4.73676,False,-7.804133
4.2102165,-0.874186,-0.48559123,-4.73676,-0.964569,-0.26383093,-4.8009534,False,-9.1885605
3.4668002,-0.964569,-0.26383093,-4.8009534,-0.99948645,-0.03204497,-4.698827,False,-10.572247
0.6773624,-0.99948645,-0.03204497,-4.698827,-0.9802623,0.19770135,-4.6212564,False,-11.877608
0.24646896,-0.9802623,0.19770135,-4.6212564,-0.91275716,0.40850264,-4.43601,False,-10.794442
-3.2471542,-0.91275716,0.40850264,-4.43601,-0.8007233,0.59903437,-4.429633,False,-9.37446
-2.7376618,-0.8007233,0.59903437,-4.429633,-0.65522766,0.75543153,-4.2803574,False,-8.212657
-4.626754,-0.65522766,0.75543153,-4.2803574,-0.49148566,0.87088567,-4.0137835,False,-7.0586534
-3.8602269,-0.49148566,0.87088567,-4.0137835,-0.32476556,0.9457945,-3.6606193,False,-5.9605665
-4.954135,-0.32476556,0.9457945,-3.6606193,-0.1674082,0.98588765,-3.2512734,False,-4.9599442
-5.685095,-0.1674082,0.98588765,-3.2512734,-0.027603738,0.99961895,-2.8118577,False,-4.0851874
-2.9011118,-0.027603738,0.99961895,-2.8118577,0.09037647,0.99590766,-2.3621435,False,-3.3495488
-4.6720214,0.09037647,0.99590766,-2.3621435,0.18518542,0.9827036,-1.9152128,False,-2.7532494
-4.9390965,0.18518542,0.9827036,-1.9152128,0.25724468,0.9663463,-1.4781849,False,-2.2877438
-3.7114458,0.25724468,0.9663463,-1.4781849,0.30776313,0.95146304,-1.0534252,False,-1.9402443
-6.3854003,0.30776313,0.95146304,-1.0534252,0.33803904,0.94113207,-0.63982785,False,-1.697422
-3.8510585,0.33803904,0.94113207,-0.63982785,0.34902593,0.93711305,-0.23397878,False,-1.5479252
-4.956617,0.34902593,0.93711305,-0.23397878,0.34110177,0.9400264,0.16885602,False,-1.4839143
-3.4311466,0.34110177,0.9400264,0.16885602,0.31399214,0.9494256,0.57387584,False,-1.5018649
-8.025866,0.31399214,0.9494256,0.57387584,0.2668256,0.9637448,0.985945,False,-1.6029382
-5.629884,0.2668256,0.9637448,0.985945,0.19833611,0.98013407,1.4087536,False,-1.7930254
-3.2191105,0.19833611,0.98013407,1.4087536,0.10726051,0.9942309,1.8438542,False,-2.0824738
-4.0978394,0.10726051,0.9942309,1.8438542,-0.007009016,0.99997544,2.2895274,False,-2.4853117
-3.789608,-0.007009016,0.99997544,2.2895274,-0.1434875,0.98965216,2.739509,False,-3.017663
-5.1514444,-0.1434875,0.98965216,2.739509,-0.29845348,0.9544242,3.1817482,False,-3.6949651
-5.4434013,-0.29845348,0.9544242,3.1817482,-0.4643939,0.88562876,3.5975664,False,-4.5277343
-5.5608406,-0.4643939,0.88562876,3.5975664,-0.629601,0.7769187,3.961788,False,-5.5161233
-5.663432,-0.629601,0.7769187,3.961788,-0.7791215,0.6268729,4.244477,False,-6.644342
-3.9899533,-0.7791215,0.6268729,4.244477,-0.89746785,0.44107988,4.4146314,False,-7.877148
-1.7184834,-0.89746785,0.44107988,4.4146314,-0.9731122,0.23033139,4.487669,False,-9.159952
0.49872062,-0.9731122,0.23033139,4.487669,-0.9999906,-0.004343107,4.7352257,False,-10.477462
0.5799702,-0.9999906,-0.004343107,4.7352257,-0.9700666,-0.24283893,4.818964,False,-12.0849085
3.3539886,-0.9700666,-0.24283893,4.818964,-0.88132703,-0.47250682,4.936835,False,-10.714804
1.7302877,-0.88132703,-0.47250682,4.936835,-0.7423449,-0.67001796,4.841998,False,-9.459866
8.404639,-0.7423449,-0.67001796,4.841998,-0.568424,-0.8227358,4.6394844,False,-8.143876
4.3138976,-0.568424,-0.8227358,4.6394844,-0.37877038,-0.9254907,4.3224325,False,-6.888785
3.3879347,-0.37877038,-0.9254907,4.3224325,-0.19087298,-0.98161477,3.9283144,False,-5.711058
7.9930396,-0.19087298,-0.98161477,3.9283144,-0.017445145,-0.9998478,3.4921033,False,-4.654799
6.6778,-0.017445145,-0.9998478,3.4921033,0.13425837,-0.99094635,3.0422175,False,-3.7459936
1.9690492,0.13425837,-0.99094635,3.0422175,0.26131406,-0.96525383,2.5943651,False,-2.9918602
4.374202,0.26131406,-0.96525383,2.5943651,0.3643221,-0.931273,2.1704247,False,-2.3837879
5.366992,0.3643221,-0.931273,2.1704247,0.44529483,-0.895384,1.7719699,False,-1.9100183
4.9339046,0.44529483,-0.895384,1.7719699,0.50684863,-0.8620351,1.4004319,False,-1.5485191
5.4600067,0.50684863,-0.8620351,1.4004319,0.55154926,-0.8341423,1.0539055,False,-1.2802063
5.069863,0.55154926,-0.8341423,1.0539055,0.58155227,-0.81350905,0.7282988,False,-1.0884044
2.7249417,0.58155227,-0.81350905,0.7282988,0.5984331,-0.80117285,0.418167,False,-0.9598483
8.296893,0.5984331,-0.80117285,0.418167,0.6031209,-0.7976498,0.11728737,False,-0.8849973
4.045812,0.6031209,-0.7976498,0.11728737,0.5958796,-0.8030738,-0.18095002,False,-0.85802233
5.9092174,0.5958796,-0.8030738,-0.18095002,0.57630306,-0.81723607,-0.4832554,False,-0.8767116
4.7831955,0.57630306,-0.81723607,-0.4832554,0.54332155,-0.83952475,-0.79618245,False,-0.9424343
4.344613,0.54332155,-0.83952475,-0.79618245,0.49522814,-0.86876297,-1.125826,False,-1.0602189
4.970167,0.49522814,-0.86876297,-1.125826,0.42976066,-0.90294284,-1.4773983,False,-1.2389243
5.742157,0.42976066,-0.90294284,-1.4773983,0.34430426,-0.93885815,-1.8546054,False,-1.4914283
4.232794,0.34430426,-0.93885815,-1.8546054,0.23630387,-0.9716792,-2.258749,False,-1.8346452
1.9646077,0.23630387,-0.9716792,-2.258749,0.10373258,-0.99460524,-2.6928172,False,-2.2889087
5.614882,0.10373258,-0.99460524,-2.6928172,-0.0529942,-0.9985948,-3.138771,False,-2.8808553
6.811018,-0.0529942,-0.9985948,-3.138771,-0.23031823,-0.9731154,-3.587717,False,-3.625966
6.8193803,-0.23031823,-0.9731154,-3.587717,-0.4198521,-0.90759254,-4.017554,False,-4.542705
5.300858,-0.4198521,-0.90759254,-4.017554,-0.60772675,-0.79414624,-4.398248,False,-5.6344075
3.0157878,-0.60772675,-0.79414624,-4.398248,-0.77574056,-0.631052,-4.6938577,False,-6.884598
4.2877026,-0.77574056,-0.631052,-4.6938577,-0.90494275,-0.42553338,-4.8671465,False,-8.2523575
2.4779553,-0.90494275,-0.42553338,-4.8671465,-0.98100185,-0.19399835,-4.8862967,False,-9.673942
1.1983232,-0.98100185,-0.19399835,-4.8862967,-0.9988784,0.047348347,-4.852047,False,-11.070043
-0.03735955,-0.9988784,0.047348347,-4.852047,-0.9586794,0.28448868,-4.8221397,False,-11.928475
0.619912,-0.9586794,0.28448868,-4.8221397,-0.87065583,0.49189276,-4.5157866,False,-10.465979
-2.397002,-0.87065583,0.49189276,-4.5157866,-0.740753,0.67177755,-4.446867,False,-8.946096
-6.2042522,-0.740753,0.67177755,-4.446867,-0.5826933,0.81269217,-4.243034,False,-7.765424
-3.1466649,-0.5826933,0.81269217,-4.243034,-0.41265145,0.910889,-3.9335148,False,-6.6128592
-2.911405,-0.41265145,0.910889,-3.9335148,-0.24531594,0.9694432,-3.550348,False,-5.5359063
-6.0578895,-0.24531594,0.9694432,-3.550348,-0.09155385,0.99580014,-3.1232657,False,-4.5719557
-2.526103,-0.09155385,0.99580014,-3.1232657,0.042126063,0.9991123,-2.6764157,False,-3.7433143
-5.1057615,0.042126063,0.9991123,-2.6764157,0.15289064,0.9882431,-2.2270815,False,-3.0571144
-4.319033,0.15289064,0.9882431,-2.2270815,0.24040936,0.9706716,-1.7858992,False,-2.5087392
-7.1357174,0.24040936,0.9706716,-1.7858992,0.30570844,0.9521252,-1.3578955,False,-2.0865512
-5.3044806,0.30570844,0.9521252,-1.3578955,0.35028228,0.9366442,-0.94380164,False,-1.7762752
-4.9075747,0.35028228,0.9366442,-0.94380164,0.375502,0.9268216,-0.54131854,False,-1.5642601
-2.64856,0.375502,0.9268216,-0.54131854,0.3822671,0.9240519,-0.14620236,False,-1.4395617
-5.4809933,0.3822671,0.9240519,-0.14620236,0.37083375,0.92869925,0.24683654,False,-1.3951131
-6.42501,0.37083375,0.92869925,0.24683654,0.34077263,0.94014573,0.643361,False,-1.4283108
-5.4895673,0.34077263,0.94014573,0.643361,0.29104134,0.95671046,1.0484703,False,-1.5412621
-5.0358815,0.29104134,0.95671046,1.0484703,0.22019559,0.97545576,1.4660031,False,-1.7407819
-3.0799034,0.22019559,0.97545576,1.4660031,0.12679303,0.9919292,1.8975949,False,-2.0381277
-3.295332,0.12679303,0.9919292,1.8975949,0.010057951,0.9999494,2.3415418,False,-2.4482436
-4.0330825,0.010057951,0.9999494,2.3415418,-0.12915532,0.99162436,2.791504,False,-2.9881856
-6.176229,-0.12915532,0.99162436,2.791504,-0.28717688,0.9578776,3.235222,False,-3.6743147
-5.7289295,-0.28717688,0.9578776,3.235222,-0.45641318,0.88976794,3.6536303,False,-4.517988
-5.680111,-0.45641318,0.88976794,3.6536303,-0.6249034,0.7807021,4.020956,False,-5.5199294
-3.5755355,-0.6249034,0.7807021,4.020956,-0.7772806,0.6291541,4.306483,False,-6.664445
-4.7360916,-0.7772806,0.6291541,4.306483,-0.89758015,0.44085133,4.4783483,False,-7.915733
-0.6425401,-0.89758015,0.44085133,4.4783483,-0.975697,0.2191241,4.712606,False,-9.215443
-0.9294937,-0.975697,0.2191241,4.712606,-0.9998726,-0.01595891,4.737525,False,-10.752077
-0.3006426,-0.9998726,-0.01595891,4.737525,-0.9689167,-0.24738719,4.6804595,False,-12.01409
1.9286067,-0.9689167,-0.24738719,4.6804595,-0.88271224,-0.46991396,4.78421,False,-10.5557995
2.9850354,-0.88271224,-0.46991396,4.78421,-0.74798065,-0.66372055,4.731775,False,-9.328089
6.8710794,-0.74798065,-0.66372055,4.731775,-0.57966316,-0.81485623,4.533984,False,-8.079111
7.1663523,-0.57966316,-0.81485623,4.533984,-0.39601517,-0.91824394,4.222842,False,-6.8519125
4.504649,-0.39601517,-0.91824394,4.222842,-0.21380176,-0.9768771,3.8341594,False,-5.6996026
4.925568,-0.21380176,-0.9768771,3.8341594,-0.045374535,-0.99897003,3.4015017,False,-4.664809
1.1914487,-0.045374535,-0.99897003,3.4015017,0.09601135,-0.9953802,2.8309915,False,-3.7704992
6.2313604,0.09601135,-0.9953802,2.8309915,0.21372072,-0.9768948,2.3844564,False,-2.9800065
2.8863192,0.21372072,-0.9768948,2.3844564,0.30788723,-0.95142287,1.9517853,False,-2.409712
2.622342,0.30788723,-0.95142287,1.9517853,0.3800798,-0.9249537,1.5382181,False,-1.9670707
3.3800116,0.3800798,-0.9249537,1.5382181,0.43235943,-0.90170133,1.1445029,False,-1.6351697
5.22753,0.43235943,-0.90170133,1.1445029,0.46666738,-0.8844329,0.76822686,False,-1.3976655
4.8726454,0.46666738,-0.8844329,0.76822686,0.48447594,-0.8748046,0.40490216,False,-1.2408451
5.566166,0.48447594,-0.8748046,0.40490216,0.486609,-0.8736199,0.04879868,False,-1.1546882
